activity_id,user_id,first_name,last_name,gender,email,signup_date,state,subscription,activity_date,day_name,month,daily_listening_time,daily_streams
ACT000179,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-06-28,Saturday,June,1h 28m,22
ACT000180,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-06-29,Sunday,June,1h 9m,17
ACT000181,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-06-30,Monday,June,5h 15m,63
ACT000182,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-01,Tuesday,July,5h 24m,64
ACT000183,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-02,Wednesday,July,4h 55m,98
ACT000184,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-03,Thursday,July,2h 31m,37
ACT000185,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-04,Friday,July,4h 46m,57
ACT000186,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-05,Saturday,July,5h 17m,105
ACT000187,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-06,Sunday,July,1h 10m,23
ACT000188,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-07,Monday,July,5h 53m,70
ACT000189,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-08,Tuesday,July,4h 14m,50
ACT000190,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-09,Wednesday,July,4h 43m,70
ACT000191,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-10,Thursday,July,4h 58m,59
ACT000192,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-11,Friday,July,5h 54m,118
ACT000193,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-12,Saturday,July,0h 59m,19
ACT000194,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-13,Sunday,July,3h 48m,57
ACT000195,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-14,Monday,July,1h 22m,16
ACT000196,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-15,Tuesday,July,1h 9m,13
ACT000197,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-16,Wednesday,July,0h 52m,17
ACT000198,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-17,Thursday,July,0h 10m,3
ACT000199,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-18,Friday,July,3h 14m,48
ACT000200,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-19,Saturday,July,1h 21m,16
ACT000201,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-20,Sunday,July,4h 20m,52
ACT000202,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-21,Monday,July,1h 18m,19
ACT000203,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-22,Tuesday,July,2h 25m,29
ACT000204,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-23,Wednesday,July,5h 30m,82
ACT000205,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-24,Thursday,July,4h 17m,64
ACT000206,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-25,Friday,July,2h 25m,36
ACT000207,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-26,Saturday,July,0h 59m,14
ACT000208,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-27,Sunday,July,5h 35m,111
ACT000209,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-28,Monday,July,2h 23m,28
ACT000210,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-29,Tuesday,July,5h 45m,86
ACT000211,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-30,Wednesday,July,2h 6m,25
ACT000212,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-07-31,Thursday,July,1h 20m,26
ACT000213,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-01,Friday,August,4h 57m,74
ACT000214,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-02,Saturday,August,4h 8m,62
ACT000215,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-03,Sunday,August,1h 30m,22
ACT000216,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-04,Monday,August,5h 8m,77
ACT000217,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-05,Tuesday,August,4h 17m,64
ACT000218,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-06,Wednesday,August,3h 42m,74
ACT000219,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-07,Thursday,August,1h 20m,26
ACT000220,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-08,Friday,August,2h 49m,56
ACT000221,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-09,Saturday,August,5h 50m,116
ACT000222,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-10,Sunday,August,5h 48m,116
ACT000223,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-11,Monday,August,2h 0m,40
ACT000224,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-12,Tuesday,August,3h 22m,67
ACT000225,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-13,Wednesday,August,1h 59m,29
ACT000226,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-14,Thursday,August,3h 15m,65
ACT000227,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-15,Friday,August,0h 31m,6
ACT000228,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-16,Saturday,August,2h 48m,42
ACT000229,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-17,Sunday,August,4h 7m,49
ACT000230,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-18,Monday,August,1h 46m,35
ACT000231,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-19,Tuesday,August,1h 51m,22
ACT000232,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-20,Wednesday,August,5h 42m,114
ACT000233,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-21,Thursday,August,5h 38m,67
ACT000234,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-22,Friday,August,2h 16m,27
ACT000235,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-23,Saturday,August,1h 53m,28
ACT000236,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-24,Sunday,August,3h 8m,37
ACT000237,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-25,Monday,August,2h 54m,34
ACT000238,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-26,Tuesday,August,2h 7m,42
ACT000239,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-27,Wednesday,August,1h 18m,19
ACT000240,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-28,Thursday,August,5h 16m,105
ACT000241,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-29,Friday,August,0h 16m,5
ACT000242,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-30,Saturday,August,4h 42m,94
ACT000243,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-08-31,Sunday,August,5h 57m,71
ACT000244,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-01,Monday,September,0h 13m,2
ACT000245,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-02,Tuesday,September,2h 44m,32
ACT000246,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-03,Wednesday,September,5h 12m,78
ACT000247,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-04,Thursday,September,4h 38m,69
ACT000248,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-05,Friday,September,3h 49m,76
ACT000249,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-06,Saturday,September,3h 32m,42
ACT000250,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-07,Sunday,September,2h 3m,24
ACT000251,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-08,Monday,September,4h 22m,87
ACT000252,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-09,Tuesday,September,3h 38m,54
ACT000253,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-10,Wednesday,September,5h 41m,113
ACT000254,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-11,Thursday,September,2h 16m,27
ACT000255,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-12,Friday,September,3h 6m,62
ACT000256,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-13,Saturday,September,2h 18m,34
ACT000257,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-14,Sunday,September,0h 44m,11
ACT000258,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-15,Monday,September,1h 9m,17
ACT000259,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-16,Tuesday,September,1h 16m,25
ACT000260,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-17,Wednesday,September,4h 56m,74
ACT000261,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-18,Thursday,September,1h 14m,24
ACT000262,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-19,Friday,September,5h 43m,114
ACT000263,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-20,Saturday,September,0h 13m,4
ACT000264,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-21,Sunday,September,1h 17m,15
ACT000265,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-22,Monday,September,2h 41m,32
ACT000266,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-23,Tuesday,September,5h 40m,113
ACT000267,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-24,Wednesday,September,3h 51m,57
ACT000268,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-25,Thursday,September,2h 9m,43
ACT000269,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-26,Friday,September,2h 22m,28
ACT000270,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-27,Saturday,September,1h 6m,22
ACT000271,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-28,Sunday,September,2h 54m,58
ACT000272,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-29,Monday,September,0h 18m,6
ACT000273,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-09-30,Tuesday,September,4h 20m,86
ACT000274,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-01,Wednesday,October,3h 27m,41
ACT000275,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-02,Thursday,October,1h 0m,15
ACT000276,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-03,Friday,October,4h 43m,56
ACT000277,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-04,Saturday,October,2h 29m,49
ACT000278,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-05,Sunday,October,1h 39m,24
ACT000279,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-06,Monday,October,4h 19m,64
ACT000280,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-07,Tuesday,October,2h 41m,53
ACT000281,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-08,Wednesday,October,0h 52m,17
ACT000282,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-09,Thursday,October,5h 42m,68
ACT000283,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-10,Friday,October,3h 18m,39
ACT000284,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-11,Saturday,October,0h 23m,5
ACT000285,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-12,Sunday,October,0h 21m,4
ACT000286,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-13,Monday,October,2h 51m,42
ACT000287,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-14,Tuesday,October,5h 27m,109
ACT000288,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-15,Wednesday,October,0h 20m,6
ACT000289,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-16,Thursday,October,0h 27m,6
ACT000290,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-17,Friday,October,5h 24m,64
ACT000291,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-18,Saturday,October,1h 36m,32
ACT000292,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-19,Sunday,October,1h 40m,33
ACT000293,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-20,Monday,October,3h 25m,41
ACT000294,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-21,Tuesday,October,0h 19m,3
ACT000295,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-22,Wednesday,October,2h 13m,33
ACT000296,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-23,Thursday,October,4h 38m,55
ACT000297,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-24,Friday,October,0h 51m,17
ACT000298,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-25,Saturday,October,4h 15m,85
ACT000299,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-26,Sunday,October,5h 44m,86
ACT000300,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-27,Monday,October,0h 44m,11
ACT000301,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-28,Tuesday,October,1h 37m,32
ACT000302,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-29,Wednesday,October,2h 7m,31
ACT000303,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-30,Thursday,October,1h 39m,33
ACT000304,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-10-31,Friday,October,1h 38m,24
ACT000305,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-01,Saturday,November,3h 33m,53
ACT000306,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-02,Sunday,November,3h 10m,63
ACT000307,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-03,Monday,November,4h 20m,86
ACT000308,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-04,Tuesday,November,1h 1m,12
ACT000309,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-05,Wednesday,November,4h 4m,61
ACT000310,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-06,Thursday,November,4h 45m,95
ACT000311,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-07,Friday,November,3h 39m,73
ACT000312,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-08,Saturday,November,5h 3m,60
ACT000313,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-09,Sunday,November,3h 20m,66
ACT000314,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-10,Monday,November,0h 12m,4
ACT000315,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-11,Tuesday,November,5h 50m,70
ACT000316,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-12,Wednesday,November,5h 17m,63
ACT000317,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-13,Thursday,November,2h 36m,52
ACT000318,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-14,Friday,November,1h 24m,28
ACT000319,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-15,Saturday,November,1h 20m,20
ACT000320,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-16,Sunday,November,4h 26m,66
ACT000321,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-17,Monday,November,2h 37m,39
ACT000322,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-18,Tuesday,November,3h 20m,66
ACT000323,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-19,Wednesday,November,6h 0m,72
ACT000324,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-20,Thursday,November,0h 16m,3
ACT000325,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-21,Friday,November,1h 43m,20
ACT000326,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-22,Saturday,November,4h 0m,80
ACT000327,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-23,Sunday,November,0h 34m,8
ACT000328,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-24,Monday,November,4h 15m,63
ACT000329,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-25,Tuesday,November,4h 42m,56
ACT000330,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-26,Wednesday,November,2h 59m,59
ACT000331,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-27,Thursday,November,1h 8m,22
ACT000332,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-28,Friday,November,4h 35m,91
ACT000333,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-29,Saturday,November,0h 17m,3
ACT000334,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-11-30,Sunday,November,2h 26m,48
ACT000335,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-01,Monday,December,2h 15m,27
ACT000336,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-02,Tuesday,December,5h 13m,104
ACT000337,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-03,Wednesday,December,3h 55m,58
ACT000338,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-04,Thursday,December,5h 34m,83
ACT000339,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-05,Friday,December,0h 20m,5
ACT000340,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-06,Saturday,December,0h 30m,7
ACT000341,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-07,Sunday,December,3h 15m,48
ACT000342,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-08,Monday,December,1h 47m,21
ACT000343,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-09,Tuesday,December,4h 2m,80
ACT000344,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-10,Wednesday,December,2h 20m,28
ACT000345,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-11,Thursday,December,1h 30m,22
ACT000346,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-12,Friday,December,4h 8m,62
ACT000347,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-13,Saturday,December,0h 24m,8
ACT000348,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-14,Sunday,December,1h 40m,25
ACT000349,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-15,Monday,December,1h 36m,24
ACT000350,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-16,Tuesday,December,4h 42m,70
ACT000351,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-17,Wednesday,December,0h 36m,7
ACT000352,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-18,Thursday,December,4h 42m,56
ACT000353,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-19,Friday,December,4h 12m,50
ACT000354,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-20,Saturday,December,5h 21m,80
ACT000355,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-21,Sunday,December,3h 12m,38
ACT000356,U001,Harsh,Kumar,Male,harsh.kumar@gmail.com,2020-06-28,Uttar Pradesh,Free,2025-12-22,Monday,December,3h 47m,45
